RFC,Patente,Sección Aduanera,Número Pedimento,Tipo Operación,Clave Documento,Fecha Pago Real,Secuencia Fracción,Fracción,Subdivisión Fracción (NICO),Descripción Mercancía,Padrón,Tipo,Sector,Fecha DOF,Número Pedimento Anterior,Documento Anterior,Fecha Operación Anterior
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,27,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,29,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,28,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,27,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,29,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,28,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,27,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,29,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,28,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,27,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,24,76020001,	,ALUMINIO VACIADO LIMPIO,15,B,15.- Aluminio,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,23,76020001,	,ALUMINIO VACIADO CONTAMINADO,15,B,15.- Aluminio,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,24,76020001,	,ALUMINIO VACIADO LIMPIO,15,B,15.- Aluminio,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,23,76020001,	,ALUMINIO VACIADO CONTAMINADO,15,B,15.- Aluminio,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,10,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,7,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,7,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,7,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,7,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,9,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,9,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,9,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,9,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,8,76020002,	99,DESPERDICIO DE ALUMINIO,15,B,Sector 15.- Aluminio.,24/12/2020,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1054602,1,F5,2021-08-12,1,84572001,	00,MAQUINA DE PUESTO FIJO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1031252,1,A1,2021-07-15,2,84651001,	00,AUTOMATIZACIÓN DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,8,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011908,1,A1,2021-03-31,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011925,1,A1,2021-06-18,2,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,41,84651001,	00,MAQUINA HERRAMIENTA DE MECANIZADO,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,240,1011918,1,A1,2021-04-27,1,84651001,	00,AUTOMATIZACION DE MONTAJE ALIMENTADOR DE TORNILLO CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,45,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,45,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,45,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,45,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1006732,1,A1,2021-07-02,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1006732,1,A1,2021-07-02,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1006732,1,A1,2021-07-02,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1006732,1,A1,2021-07-02,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1015513,1,AF,2021-06-11,1,84778099,	01,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1015513,1,AF,2021-06-11,1,84778099,	01,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1015513,1,AF,2021-06-11,1,84778099,	01,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1015513,1,AF,2021-06-11,1,84778099,	01,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,12,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,12,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,12,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,12,84778099,	99,MAQUINA PARA APLICACION DE RESINA Y ENDURECEDOR,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1006216,1,AF,2021-06-23,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1006216,1,AF,2021-06-23,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1006216,1,AF,2021-06-23,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1006216,1,AF,2021-06-23,1,84778099,	05,MAQUINA DE SELLADO POR COMPRESION PARA PARTES PLASTICAS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1007964,1,AF,2021-08-02,1,84778099,	99,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1007964,1,AF,2021-08-02,1,84778099,	99,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3711,480,1007964,1,AF,2021-08-02,1,84778099,	99,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3711,480,1007964,1,AF,2021-08-02,1,84778099,	99,MAQUINA CORTADORA DE PANELES,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",24/12/2020,,,
SVD000317AH4,3694,750,1031772,1,F5,2021-07-14,13,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"Sector 8.- Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",28/11/2022,,,
SVD000317AH4,3694,750,1071369,1,F5,2021-11-10,46,84798299,	00,MAQUINA AGITADORA PARA APLICACION DE TORNILLOS CON ACCESORIOS,8,A,"8.-Máquinas, aparatos, dispositivos y artefactos, relacionados con armas y otros.",,,,
